timestamp,open,high,low,close,volume
2023-12-15 01:00:00,1363.23,1363.49,1342.44,1343.73,10.8631
2023-12-15 07:00:00,1343.73,1350.70,1329.27,1332.64,7.6572
2023-12-15 13:00:00,1332.64,1336.55,1313.61,1319.94,3.9473
2023-12-15 19:00:00,1318.99,1330.95,1306.23,1312.88,2.1958
2023-12-16 01:00:00,1312.88,1327.44,1298.88,1326.75,14.1129
2023-12-16 07:00:00,1326.75,1335.77,1323.32,1334.39,3.4378
2023-12-16 13:00:00,1335.76,1339.11,1323.67,1331.68,4.0490
2023-12-16 19:00:00,1331.67,1332.49,1316.16,1329.09,2.6323
2023-12-17 01:00:00,1330.45,1338.45,1322.44,1325.40,1.4635
2023-12-17 07:00:00,1326.46,1337.08,1311.97,1336.40,2.0278
2023-12-17 13:00:00,1335.71,1347.53,1323.37,1337.45,2.0811
2023-12-17 19:00:00,1337.45,1346.41,1302.05,1317.95,5.0600
2023-12-18 01:00:00,1318.14,1321.54,1283.78,1291.03,4.3279
2023-12-18 07:00:00,1291.07,1303.45,1253.97,1282.82,21.1861
2023-12-18 13:00:00,1282.82,1295.21,1274.76,1281.84,6.0526
2023-12-18 19:00:00,1282.18,1293.40,1273.10,1290.98,11.4113
2023-12-19 01:00:00,1291.65,1318.41,1286.22,1303.04,6.9724
2023-12-19 07:00:00,1304.39,1313.52,1259.27,1280.49,32.2633
2023-12-19 13:00:00,1280.48,1285.15,1263.00,1265.29,10.8216
2023-12-19 19:00:00,1265.29,1292.00,1255.53,1291.33,2.1976
2023-12-20 01:00:00,1291.20,1305.89,1283.32,1304.17,3.2359
2023-12-20 07:00:00,1304.85,1320.18,1289.86,1315.77,7.4780
2023-12-20 13:00:00,1317.13,1319.13,1296.94,1307.28,2.7770
2023-12-20 19:00:00,1307.28,1308.63,1272.67,1287.27,8.3630
2023-12-21 01:00:00,1287.27,1309.76,1283.17,1300.49,2.3584
2023-12-21 07:00:00,1300.46,1315.87,1293.81,1313.48,3.9893
2023-12-21 13:00:00,1312.13,1318.49,1294.89,1303.01,5.3586
2023-12-21 19:00:00,1304.26,1334.12,1303.62,1323.45,8.0783
2023-12-22 01:00:00,1325.22,1339.44,1314.28,1326.49,3.6451
2023-12-22 07:00:00,1327.38,1355.90,1319.01,1354.45,8.2988
2023-12-22 13:00:00,1354.07,1393.09,1348.28,1384.65,15.3075
2023-12-22 19:00:00,1387.46,1396.03,1368.09,1390.95,6.9363
2023-12-23 01:00:00,1390.95,1399.03,1348.81,1360.83,3.1981
2023-12-23 07:00:00,1361.21,1365.82,1342.45,1353.99,1.6691
2023-12-23 13:00:00,1349.59,1381.07,1342.24,1369.52,9.0219
2023-12-23 19:00:00,1370.67,1388.62,1366.88,1383.36,5.8585
2023-12-24 01:00:00,1386.36,1406.30,1381.96,1401.78,6.9974
2023-12-24 07:00:00,1402.78,1437.69,1396.19,1415.46,7.3421
2023-12-24 13:00:00,1425.33,1434.43,1406.16,1426.60,7.8409
2023-12-24 19:00:00,1426.55,1429.69,1378.80,1394.31,7.4107
2023-12-25 01:00:00,1394.65,1432.46,1390.93,1431.59,9.7616
2023-12-25 07:00:00,1430.16,1432.96,1393.88,1410.22,4.1965
2023-12-25 13:00:00,1409.22,1432.64,1402.49,1427.67,3.1582
2023-12-25 19:00:00,1426.25,1430.87,1400.82,1404.97,0.8270
2023-12-26 01:00:00,1404.97,1428.85,1392.93,1403.60,6.6991
