timestamp,open,high,low,close,volume
2023-12-15 01:00:00,49.570,49.733,48.450,48.453,25.68
2023-12-15 07:00:00,48.463,49.148,48.301,48.739,27.92
2023-12-15 13:00:00,48.741,48.851,47.375,48.055,36.05
2023-12-15 19:00:00,48.064,48.742,46.693,46.816,91.03
2023-12-16 01:00:00,46.820,47.943,46.451,47.765,16.80
2023-12-16 07:00:00,47.762,47.974,47.201,47.870,38.20
2023-12-16 13:00:00,47.922,48.142,47.483,47.696,38.96
2023-12-16 19:00:00,47.750,47.750,46.241,46.509,60.52
2023-12-17 01:00:00,46.507,46.723,45.156,45.375,33.17
2023-12-17 07:00:00,45.409,45.790,44.807,45.684,27.79
2023-12-17 13:00:00,45.678,46.244,44.978,45.858,55.02
2023-12-17 19:00:00,45.858,46.205,44.807,44.971,35.09
2023-12-18 01:00:00,45.014,45.167,43.533,43.686,23.52
2023-12-18 07:00:00,43.700,47.002,42.231,43.102,163.18
2023-12-18 13:00:00,43.191,44.008,42.827,43.778,63.10
2023-12-18 19:00:00,43.795,44.883,43.625,44.883,124.79
2023-12-19 01:00:00,44.890,45.394,44.443,45.037,16.31
2023-12-19 07:00:00,45.035,45.299,44.159,44.159,89.90
2023-12-19 13:00:00,44.163,44.331,42.347,42.366,133.44
2023-12-19 19:00:00,42.364,43.465,42.250,43.099,108.45
2023-12-20 01:00:00,43.101,43.964,42.710,43.752,101.10
2023-12-20 07:00:00,43.757,44.248,43.357,44.139,162.08
2023-12-20 13:00:00,44.142,45.221,43.931,44.448,91.30
2023-12-20 19:00:00,44.466,44.540,42.882,43.446,59.37
2023-12-21 01:00:00,43.456,43.546,42.125,42.167,26.27
2023-12-21 07:00:00,42.176,43.685,41.960,43.524,99.37
2023-12-21 13:00:00,43.532,43.955,42.704,43.290,212.05
2023-12-21 19:00:00,43.442,43.917,43.185,43.784,81.94
2023-12-22 01:00:00,43.819,44.397,43.656,43.906,60.93
2023-12-22 07:00:00,43.949,46.706,43.505,46.520,854.90
2023-12-22 13:00:00,46.466,47.878,46.056,47.391,88.07
2023-12-22 19:00:00,47.391,47.763,46.863,47.763,81.06
2023-12-23 01:00:00,47.791,47.960,45.500,46.350,65.27
2023-12-23 07:00:00,46.247,46.636,45.771,46.343,45.19
2023-12-23 13:00:00,46.294,47.019,46.151,46.747,106.34
2023-12-23 19:00:00,46.747,46.998,45.985,46.364,109.38
2023-12-24 01:00:00,46.480,46.748,45.445,45.818,30.32
2023-12-24 07:00:00,45.918,46.717,45.558,46.160,66.33
2023-12-24 13:00:00,46.108,47.545,45.801,47.247,141.24
2023-12-24 19:00:00,47.229,47.472,45.420,46.179,42.43
2023-12-25 01:00:00,46.102,47.277,45.534,46.905,287.95
2023-12-25 07:00:00,46.930,48.654,46.830,48.054,19.60
2023-12-25 13:00:00,48.059,48.572,47.330,47.623,34.12
2023-12-25 19:00:00,47.638,47.803,46.910,47.424,88.78
2023-12-26 01:00:00,47.435,47.912,46.102,46.292,30.52
2023-12-26 07:00:00,46.290,47.208,45.867,47.130,109.94
2023-12-26 13:00:00,47.145,47.522,43.424,45.275,145.14
2023-12-26 19:00:00,45.200,46.368,44.998,45.875,42.49
2023-12-27 01:00:00,45.885,46.247,44.839,45.469,95.65
2023-12-27 07:00:00,45.524,47.788,45.328,47.765,24.37
2023-12-27 13:00:00,47.754,51.326,47.754,49.809,127.98
2023-12-27 19:00:00,49.805,51.933,49.478,51.669,88.55
2023-12-28 01:00:00,51.677,53.024,51.180,51.364,40.44
2023-12-28 07:00:00,51.357,52.552,50.781,52.357,33.77
2023-12-28 13:00:00,52.335,52.473,50.311,51.149,64.61
2023-12-28 19:00:00,51.017,51.678,50.084,50.213,44.04
2023-12-29 01:00:00,50.181,51.399,49.403,50.962,24.97
2023-12-29 07:00:00,50.930,52.036,50.127,51.848,380.26
2023-12-29 13:00:00,51.849,54.336,50.719,50.954,149.66
2023-12-29 19:00:00,50.959,51.796,49.845,51.632,108.27
2023-12-30 01:00:00,51.642,52.256,51.200,51.814,260.08
2023-12-30 07:00:00,51.857,52.445,50.490,52.337,16.91
2023-12-30 13:00:00,52.395,59.181,52.385,57.685,149.89
2023-12-30 19:00:00,57.601,57.859,56.414,56.875,104.12
2023-12-31 01:00:00,56.876,57.849,55.707,55.996,12.95
2023-12-31 07:00:00,55.991,57.330,55.840,57.161,29.74
2023-12-31 13:00:00,57.172,57.835,55.989,56.303,56.23
2023-12-31 19:00:00,56.303,56.340,54.119,55.023,46.59
2024-01-01 01:00:00,55.073,56.682,54.982,55.098,18.64
2024-01-01 07:00:00,55.090,56.702,54.865,56.565,23.08
2024-01-01 13:00:00,56.604,58.888,56.414,57.616,39.16
2024-01-01 19:00:00,57.618,58.009,57.164,57.635,8.97
2024-01-02 01:00:00,57.642,59.416,57.430,58.356,139.85
2024-01-02 07:00:00,58.295,61.292,58.065,60.997,63.47
2024-01-02 13:00:00,61.055,64.362,60.674,61.063,850.08
2024-01-02 19:00:00,61.120,61.666,60.393,60.541,87.52
2024-01-03 01:00:00,60.555,62.995,60.314,62.060,216.20
2024-01-03 07:00:00,62.067,63.751,59.994,60.225,243.16
2024-01-03 13:00:00,60.214,60.225,43.855,57.074,364.65
2024-01-03 19:00:00,57.074,58.529,55.624,57.589,45.91
2024-01-04 01:00:00,57.592,58.372,56.424,57.776,20.02
2024-01-04 07:00:00,57.832,58.809,56.455,56.870,73.65
2024-01-04 13:00:00,56.891,58.948,56.769,58.146,35.40
2024-01-04 19:00:00,58.068,59.088,57.728,57.770,103.58
2024-01-05 01:00:00,57.828,58.226,54.924,55.885,48.49
2024-01-05 07:00:00,55.875,56.582,54.398,54.398,31.71
2024-01-05 13:00:00,54.398,54.725,51.971,53.017,113.16
2024-01-05 19:00:00,53.045,53.926,52.610,53.806,94.21
2024-01-06 01:00:00,53.799,53.884,51.374,51.702,63.03
2024-01-06 07:00:00,51.706,51.741,50.578,51.290,72.05
2024-01-06 13:00:00,51.287,51.841,50.841,51.612,18.67
2024-01-06 19:00:00,51.516,51.639,50.495,51.196,9.54
2024-01-07 01:00:00,51.270,51.897,50.979,51.645,30.68
2024-01-07 07:00:00,51.690,52.250,50.669,51.063,15.82
2024-01-07 13:00:00,50.985,51.730,50.315,51.009,53.23
2024-01-07 19:00:00,51.034,51.285,49.058,49.575,37.94
2024-01-08 01:00:00,49.615,49.773,46.961,47.884,110.19
2024-01-08 07:00:00,47.883,49.364,47.835,49.276,18.03
2024-01-08 13:00:00,49.316,51.430,49.316,51.430,98.14
