timestamp,open,high,low,close,volume
2023-10-01 01:00:00,0.19946,0.20881,0.19905,0.20637,194129
2023-10-01 13:00:00,0.20642,0.20976,0.20117,0.20782,807942
2023-10-02 01:00:00,0.20781,0.21014,0.20423,0.20469,229470
2023-10-02 13:00:00,0.20480,0.20641,0.19635,0.19904,631993
2023-10-03 01:00:00,0.19908,0.20184,0.19859,0.19981,200913
2023-10-03 13:00:00,0.19977,0.20076,0.19775,0.19987,119859
2023-10-04 01:00:00,0.19981,0.20062,0.19267,0.20049,378283
2023-10-04 13:00:00,0.20055,0.20237,0.19910,0.20133,211801
2023-10-05 01:00:00,0.20139,0.20259,0.19758,0.19784,80140
2023-10-05 13:00:00,0.19790,0.19910,0.19312,0.19313,154314
2023-10-06 01:00:00,0.19321,0.19510,0.19235,0.19303,213071
2023-10-06 13:00:00,0.19303,0.19683,0.19015,0.19438,377241
2023-10-07 01:00:00,0.19439,0.19693,0.19332,0.19379,102483
2023-10-07 13:00:00,0.19392,0.19459,0.19226,0.19302,60521
2023-10-08 01:00:00,0.19300,0.19359,0.18977,0.19040,86640
2023-10-08 13:00:00,0.19039,0.19297,0.18973,0.19274,78444
2023-10-09 01:00:00,0.19274,0.19330,0.18000,0.18343,1131187
2023-10-09 13:00:00,0.18310,0.18412,0.17830,0.18242,241410
2023-10-10 01:00:00,0.18225,0.18418,0.18103,0.18212,78494
2023-10-10 13:00:00,0.18223,0.18399,0.18064,0.18225,99422
2023-10-11 01:00:00,0.18233,0.18322,0.17835,0.18204,245311
2023-10-11 13:00:00,0.18200,0.18260,0.17865,0.18180,141935
2023-10-12 01:00:00,0.18183,0.18195,0.17646,0.17979,46294
2023-10-12 13:00:00,0.17973,0.18140,0.17783,0.18124,87032
2023-10-13 01:00:00,0.18111,0.18193,0.17966,0.18154,79596
2023-10-13 13:00:00,0.18156,0.18621,0.18147,0.18363,179723
2023-10-14 01:00:00,0.18375,0.18493,0.18230,0.18461,25195
2023-10-14 13:00:00,0.18461,0.18654,0.18346,0.18382,97856
2023-10-15 01:00:00,0.18377,0.18614,0.18314,0.18374,144365
2023-10-15 13:00:00,0.18374,0.18573,0.18303,0.18456,60907
2023-10-16 01:00:00,0.18465,0.18960,0.18446,0.18624,587756
2023-10-16 13:00:00,0.18624,0.19227,0.18451,0.18552,711606
2023-10-17 01:00:00,0.18557,0.18573,0.18174,0.18197,47853
2023-10-17 13:00:00,0.18194,0.18194,0.17528,0.17727,501394
2023-10-18 01:00:00,0.17724,0.17921,0.17552,0.17621,277509
2023-10-18 13:00:00,0.17638,0.17777,0.17484,0.17556,81883
2023-10-19 01:00:00,0.17546,0.17608,0.17190,0.17540,483615
2023-10-19 13:00:00,0.17557,0.17806,0.17500,0.17703,553431
2023-10-20 01:00:00,0.17703,0.18390,0.17621,0.18139,423273
2023-10-20 13:00:00,0.18139,0.18307,0.17945,0.18230,121305
2023-10-21 01:00:00,0.18245,0.18885,0.18187,0.18803,226603
2023-10-21 13:00:00,0.18807,0.20714,0.18807,0.19916,1130265
2023-10-22 01:00:00,0.19920,0.20435,0.19437,0.19899,986920
2023-10-22 13:00:00,0.19915,0.20888,0.19905,0.20813,579805
2023-10-23 01:00:00,0.20815,0.22946,0.20749,0.22455,1283055
2023-10-23 13:00:00,0.22494,0.23469,0.22026,0.23068,2129692
2023-10-24 01:00:00,0.23105,0.24071,0.22501,0.23498,826698
2023-10-24 13:00:00,0.23496,0.23973,0.21755,0.22496,1145268
2023-10-25 01:00:00,0.22476,0.23242,0.22140,0.22322,404414
2023-10-25 13:00:00,0.22331,0.23585,0.22331,0.22764,817259
2023-10-26 01:00:00,0.22765,0.24271,0.22538,0.22794,706814
2023-10-26 13:00:00,0.22805,0.23131,0.21654,0.22406,757186
2023-10-27 01:00:00,0.22400,0.22422,0.21825,0.22287,158089
2023-10-27 13:00:00,0.22296,0.23401,0.22058,0.22780,702961
2023-10-28 01:00:00,0.22791,0.23835,0.22747,0.23300,538093
2023-10-28 13:00:00,0.23312,0.23582,0.22924,0.23502,297204
2023-10-29 01:00:00,0.23508,0.23951,0.22982,0.23545,325832
2023-10-29 13:00:00,0.23565,0.25050,0.23535,0.24837,556685
2023-10-30 01:00:00,0.24879,0.25062,0.24083,0.24483,543870
2023-10-30 13:00:00,0.24492,0.24670,0.23739,0.24394,671729
2023-10-31 01:00:00,0.24403,0.25143,0.23533,0.24864,296216
2023-10-31 13:00:00,0.24902,0.25381,0.23298,0.24084,938107
2023-11-01 01:00:00,0.24091,0.24558,0.23019,0.23702,378053
2023-11-01 13:00:00,0.23663,0.25820,0.23249,0.25708,833345
2023-11-02 01:00:00,0.25732,0.26098,0.24838,0.25389,594849
2023-11-02 13:00:00,0.25370,0.25501,0.23496,0.24112,540032
2023-11-03 01:00:00,0.24113,0.24430,0.23214,0.23815,491497
2023-11-03 13:00:00,0.23815,0.24593,0.23630,0.24481,303008
2023-11-04 01:00:00,0.24492,0.25229,0.24289,0.24931,182487
2023-11-04 13:00:00,0.24926,0.25344,0.24582,0.25150,130693
2023-11-05 01:00:00,0.25163,0.27568,0.25004,0.26921,1285528
2023-11-05 13:00:00,0.27006,0.27265,0.25766,0.26211,976199
2023-11-06 01:00:00,0.26196,0.27232,0.25951,0.27165,249260
2023-11-06 13:00:00,0.27191,0.27669,0.26612,0.27318,624354
2023-11-07 01:00:00,0.27326,0.27334,0.26150,0.26301,422525
2023-11-07 13:00:00,0.26306,0.26903,0.25400,0.26595,299090
2023-11-08 01:00:00,0.26601,0.27376,0.26117,0.27343,241796
2023-11-08 13:00:00,0.27359,0.28129,0.26781,0.27023,504940
2023-11-09 01:00:00,0.27022,0.28466,0.26838,0.27903,337444
2023-11-09 13:00:00,0.27868,0.28564,0.23306,0.25894,1102720
2023-11-10 01:00:00,0.25916,0.27832,0.25795,0.27284,236480
2023-11-10 13:00:00,0.27282,0.29731,0.26858,0.29291,641926
2023-11-11 01:00:00,0.29302,0.30359,0.28989,0.29445,539455
2023-11-11 13:00:00,0.29415,0.31873,0.29287,0.31131,487403
2023-11-12 01:00:00,0.31123,0.34019,0.29554,0.33061,669862
2023-11-12 13:00:00,0.33133,0.34433,0.32351,0.33133,626116
2023-11-13 01:00:00,0.33160,0.33753,0.31288,0.31556,590081
2023-11-13 13:00:00,0.31563,0.31817,0.30082,0.30469,754955
2023-11-14 01:00:00,0.30457,0.31740,0.29740,0.30217,525921
2023-11-14 13:00:00,0.30203,0.31982,0.28524,0.30504,2522118
2023-11-15 01:00:00,0.30500,0.33033,0.30477,0.32877,760567
2023-11-15 13:00:00,0.32889,0.33390,0.32164,0.32773,818633
2023-11-16 01:00:00,0.32764,0.37846,0.32576,0.36990,1106551
2023-11-16 13:00:00,0.36960,0.37680,0.34217,0.34851,1304389
2023-11-17 01:00:00,0.34868,0.36180,0.33921,0.34452,467252
2023-11-17 13:00:00,0.34452,0.34932,0.32451,0.34209,484650
2023-11-18 01:00:00,0.34162,0.34162,0.31038,0.31835,339278
2023-11-18 13:00:00,0.31835,0.33273,0.31461,0.32619,337680
2023-11-19 01:00:00,0.32589,0.33081,0.31535,0.31784,287251
2023-11-19 13:00:00,0.31787,0.33686,0.31512,0.33447,269038
2023-11-20 01:00:00,0.33462,0.34707,0.32948,0.33514,444207
2023-11-20 13:00:00,0.33516,0.33516,0.31095,0.31147,487050
2023-11-21 01:00:00,0.31105,0.31719,0.30579,0.30755,260693
2023-11-21 13:00:00,0.30750,0.30949,0.27963,0.28296,1201947
2023-11-22 01:00:00,0.28289,0.29418,0.28231,0.29117,610545
2023-11-22 13:00:00,0.29124,0.30411,0.28695,0.29825,538400
2023-11-23 01:00:00,0.29831,0.30541,0.29642,0.29938,375853
2023-11-23 13:00:00,0.29946,0.30085,0.29387,0.29738,390390
2023-11-24 01:00:00,0.29730,0.30770,0.29634,0.30349,298901
2023-11-24 13:00:00,0.30329,0.30803,0.29902,0.30192,327037
2023-11-25 01:00:00,0.30214,0.32258,0.29950,0.31506,217556
2023-11-25 13:00:00,0.31500,0.31989,0.31247,0.31753,691975
2023-11-26 01:00:00,0.31775,0.32185,0.31361,0.31442,286883
2023-11-26 13:00:00,0.31429,0.31528,0.30139,0.30976,419163
2023-11-27 01:00:00,0.30977,0.31288,0.29700,0.29954,386671
2023-11-27 13:00:00,0.29936,0.30005,0.29012,0.29607,214620
2023-11-28 01:00:00,0.29597,0.29737,0.28600,0.29618,181885
2023-11-28 13:00:00,0.29619,0.32057,0.29421,0.31717,821385
2023-11-29 01:00:00,0.31721,0.32101,0.31129,0.31278,536886
2023-11-29 13:00:00,0.31277,0.31371,0.29934,0.30106,239274
2023-11-30 01:00:00,0.30079,0.30544,0.29590,0.30301,283570
2023-11-30 13:00:00,0.30294,0.30409,0.29799,0.30369,466174
2023-12-01 01:00:00,0.30401,0.31872,0.29949,0.31756,288778
2023-12-01 13:00:00,0.31756,0.31869,0.31096,0.31546,466134
2023-12-02 01:00:00,0.31551,0.32945,0.31481,0.32308,261284
2023-12-02 13:00:00,0.32301,0.32763,0.31606,0.32357,473882
2023-12-03 01:00:00,0.32364,0.32618,0.31757,0.31902,250878
2023-12-03 13:00:00,0.31894,0.32084,0.31024,0.31597,1100368
2023-12-04 01:00:00,0.31587,0.32791,0.29000,0.30898,1030070
2023-12-04 13:00:00,0.30874,0.32735,0.30135,0.32695,734308
2023-12-05 01:00:00,0.32752,0.33600,0.31430,0.31724,516715
2023-12-05 13:00:00,0.31737,0.33798,0.31371,0.33378,752553
2023-12-06 01:00:00,0.33434,0.34689,0.32382,0.32931,743899
2023-12-06 13:00:00,0.32961,0.34118,0.32793,0.33598,760624
2023-12-07 01:00:00,0.33594,0.34217,0.32328,0.33058,275209
2023-12-07 13:00:00,0.33035,0.34786,0.32953,0.34286,422328
2023-12-08 01:00:00,0.34336,0.36400,0.34129,0.36341,344031
2023-12-08 13:00:00,0.36337,0.37028,0.35658,0.36820,411328
2023-12-09 01:00:00,0.36850,0.41694,0.36820,0.41271,2006364
2023-12-09 13:00:00,0.41284,0.42873,0.39495,0.39762,1526666
2023-12-10 01:00:00,0.39764,0.41582,0.38900,0.38900,661038
2023-12-10 13:00:00,0.38900,0.41331,0.38741,0.40263,511462
2023-12-11 01:00:00,0.40284,0.40682,0.34300,0.37296,1003094
2023-12-11 13:00:00,0.37278,0.37503,0.34900,0.36424,455866
2023-12-12 01:00:00,0.36415,0.39584,0.36331,0.37739,595170
2023-12-12 13:00:00,0.37756,0.40930,0.37678,0.39369,1185035
2023-12-13 01:00:00,0.39436,0.39606,0.35914,0.36350,351244
2023-12-13 13:00:00,0.36341,0.39585,0.36196,0.39242,414189
2023-12-14 01:00:00,0.39274,0.42844,0.39042,0.42814,770401
