timestamp,open,high,low,close,volume
2024-02-27 19:32:00,5.8412,5.8530,5.8412,5.8530,0.3000
2024-02-27 19:33:00,5.8279,5.8476,5.8279,5.8476,0.2000
2024-02-27 19:34:00,5.8855,5.8855,5.8672,5.8672,10.1000
2024-02-27 19:35:00,5.8569,5.9099,5.8569,5.8578,11.1000
2024-02-27 19:36:00,5.8608,5.8863,5.8608,5.8863,0.3000
2024-02-27 19:37:00,5.8628,5.8693,5.8628,5.8693,0.3000
2024-02-27 19:38:00,5.8721,5.8721,5.8594,5.8594,0.2000
2024-02-27 19:39:00,5.8733,5.8982,5.8733,5.8982,0.2000
2024-02-27 19:40:00,5.9032,5.9066,5.9032,5.9066,0.4000
2024-02-27 19:41:00,5.9061,5.9081,5.9061,5.9081,0.2000
2024-02-27 19:42:00,5.9061,5.9061,5.9061,5.9061,0.1000
2024-02-27 19:43:00,5.9071,5.9083,5.9071,5.9083,0.3000
2024-02-27 19:44:00,5.9064,5.9069,5.9064,5.9069,0.2000
2024-02-27 19:45:00,5.9074,5.9089,5.9074,5.9089,0.2000
2024-02-27 19:46:00,5.9084,5.9084,5.8683,5.8683,0.2000
2024-02-27 19:47:00,5.9006,5.9050,5.9006,5.9050,0.2000
2024-02-27 19:48:00,5.9077,5.9077,5.9077,5.9077,0.1000
2024-02-27 19:49:00,5.9092,5.9092,5.9067,5.9067,0.3000
2024-02-27 19:50:00,5.9061,5.9066,5.9061,5.9066,0.2000
2024-02-27 19:51:00,5.9085,5.9091,5.8902,5.9081,0.4000
2024-02-27 19:52:00,5.9076,5.9086,5.9071,5.9086,0.3000
2024-02-27 19:53:00,5.9086,5.9086,5.9081,5.9081,0.3000
2024-02-27 19:54:00,5.9071,5.9076,5.9071,5.9076,0.2000
2024-02-27 19:55:00,5.9076,5.9091,5.9076,5.9091,0.2000
2024-02-27 19:56:00,5.9091,5.9096,5.9091,5.9096,0.2000
2024-02-27 19:57:00,5.9096,5.9101,5.8999,5.9101,0.3000
2024-02-27 19:58:00,5.9002,5.9002,5.8952,5.8952,0.2000
2024-02-27 19:59:00,5.9134,5.9163,5.9134,5.9163,0.2000
2024-02-27 20:00:00,5.9165,5.9165,5.9159,5.9159,0.2000
2024-02-27 20:01:00,5.9169,5.9275,5.9169,5.9179,0.3000
2024-02-27 20:02:00,5.9187,5.9187,5.9187,5.9187,0.2000
2024-02-27 20:03:00,5.9187,5.9187,5.9085,5.9182,0.3000
2024-02-27 20:04:00,5.8826,5.8826,5.8826,5.8826,0.1000
2024-02-27 20:05:00,5.9091,5.9091,5.9019,5.9019,0.2000
2024-02-27 20:06:00,5.9145,5.9165,5.9145,5.9165,0.2000
2024-02-27 20:07:00,5.9170,5.9170,5.9170,5.9170,0.3000
2024-02-27 20:08:00,5.9175,5.9200,5.9106,5.9106,0.3000
2024-02-27 20:09:00,5.9201,5.9201,5.9201,5.9201,0.1000
2024-02-27 20:10:00,5.9196,5.9210,5.9191,5.9210,0.3000
2024-02-27 20:11:00,5.9037,5.9214,5.9037,5.9213,0.4000
2024-02-27 20:12:00,5.9213,5.9213,5.9213,5.9213,0.3000
2024-02-27 20:13:00,5.9216,5.9217,5.9216,5.9217,0.3000
2024-02-27 20:14:00,5.8845,5.9016,5.8845,5.9016,0.2000
2024-02-27 20:15:00,5.9078,5.9150,5.9078,5.9150,0.3000
2024-02-27 20:16:00,5.9195,5.9195,5.9195,5.9195,0.1000
2024-02-27 20:17:00,5.9079,5.9235,5.9079,5.9234,0.4000
2024-02-27 20:18:00,5.9015,5.9154,5.9015,5.9154,0.2000
2024-02-27 20:19:00,5.9169,5.9178,5.9169,5.9178,0.2000
2024-02-27 20:20:00,5.8995,5.9288,5.8995,5.9288,0.3000
2024-02-27 20:21:00,5.9196,5.9209,5.9196,5.9209,0.3000
2024-02-27 20:22:00,5.9212,5.9264,5.9212,5.9264,0.3000
2024-02-27 20:23:00,5.9271,5.9285,5.9271,5.9285,0.2000
2024-02-27 20:24:00,5.9300,5.9300,5.9300,5.9300,0.3000
2024-02-27 20:25:00,5.9300,5.9300,5.9300,5.9300,0.2000
2024-02-27 20:26:00,5.9303,5.9303,5.9303,5.9303,0.2000
2024-02-27 20:27:00,5.9321,5.9390,5.9321,5.9390,106.8000
2024-02-27 20:28:00,5.9336,5.9336,5.9336,5.9336,0.2000
