timestamp,open,high,low,close,volume
2024-02-15 13:00:00,5.5474,5.6430,5.5317,5.5955,562.5
2024-02-15 14:00:00,5.5940,5.6135,5.5564,5.5906,364.9
2024-02-15 15:00:00,5.5924,5.6837,5.5774,5.6687,310.0
2024-02-15 16:00:00,5.6657,5.6800,5.5410,5.6327,45.7
2024-02-15 17:00:00,5.6372,5.7500,5.5843,5.6812,963.6
2024-02-15 18:00:00,5.6802,5.7133,5.6219,5.6478,318.5
2024-02-15 19:00:00,5.6439,5.7411,5.6246,5.6556,1912.3
2024-02-15 20:00:00,5.6553,5.7500,5.6398,5.7119,262.9
2024-02-15 21:00:00,5.7119,5.7119,5.6509,5.6872,16.7
2024-02-15 22:00:00,5.6788,5.7095,5.5877,5.5877,17.3
2024-02-15 23:00:00,5.5895,5.6496,5.5842,5.6308,114.3
2024-02-16 00:00:00,5.6307,5.7185,5.6218,5.7103,13.7
2024-02-16 01:00:00,5.7072,5.8340,5.7067,5.8172,44.3
2024-02-16 02:00:00,5.8179,5.8565,5.8072,5.8344,19.4
2024-02-16 03:00:00,5.8306,5.8618,5.8010,5.8544,74.8
2024-02-16 04:00:00,5.8574,5.8794,5.8478,5.8789,13.0
2024-02-16 05:00:00,5.8803,5.8934,5.8689,5.8900,255.8
2024-02-16 06:00:00,5.8902,5.9064,5.8754,5.8999,170.7
2024-02-16 07:00:00,5.9025,6.0774,5.8994,5.9695,361.3
2024-02-16 08:00:00,5.9630,6.0000,5.9474,5.9519,316.8
2024-02-16 09:00:00,5.9555,6.0454,5.9555,6.0164,689.2
2024-02-16 10:00:00,6.0075,6.0289,5.8614,5.8689,919.0
2024-02-16 11:00:00,5.8684,5.9471,5.8086,5.9359,1815.3
2024-02-16 12:00:00,5.9329,5.9668,5.9065,5.9155,1411.4
2024-02-16 13:00:00,5.9195,5.9456,5.8955,5.9405,629.0
2024-02-16 14:00:00,5.9395,5.9455,5.8665,5.8945,234.6
2024-02-16 15:00:00,5.8945,5.9006,5.7288,5.7634,65.6
2024-02-16 16:00:00,5.7593,5.7595,5.6147,5.6779,76.3
